Position_race,Abbreviation,DriverNumber_race,TeamName_race,GridPosition,Status,IsFinished,RetirementCategory,IsWetRace,Year,Round,Position_quali,BestLap_Sec,IsWetQuali,Circuit,TrackLength_km,Corners,Type,OvertakingDifficulty,PositionDelta,DriverForm,DriverCircuitForm,TeamForm,IsRookieRace,IsNewCircuit
2.0,SAI,55,Ferrari,2.0,Finished,1,Finished,1,2022,7,2.0,71.601,0,Monte Carlo,3.337,19,Street,Extremely Difficult,0.0,9.0,6.0,9.0,0,0
3.0,VER,1,Red Bull Racing,4.0,Finished,1,Finished,1,2022,7,4.0,71.666,0,Monte Carlo,3.337,19,Street,Extremely Difficult,-1.0,1.0,4.666666666666667,1.0,0,0
4.0,LEC,16,Ferrari,1.0,Finished,1,Finished,1,2022,7,1.0,71.376,0,Monte Carlo,3.337,19,Street,Extremely Difficult,3.0,9.333333333333334,19.333333333333332,9.333333333333334,0,0
5.0,RUS,63,Mercedes,6.0,Finished,1,Finished,1,2022,7,6.0,72.112,0,Monte Carlo,3.337,19,Street,Extremely Difficult,-1.0,4.0,14.5,4.0,0,0
6.0,NOR,4,McLaren,5.0,Finished,1,Finished,1,2022,7,5.0,71.849,0,Monte Carlo,3.337,19,Street,Extremely Difficult,1.0,10.0,7.0,10.0,0,0
7.0,ALO,14,Alpine,7.0,Finished,1,Finished,1,2022,7,7.0,72.247,0,Monte Carlo,3.337,19,Street,Extremely Difficult,0.0,13.0,16.5,13.0,0,0
8.0,HAM,44,Mercedes,8.0,Finished,1,Finished,1,2022,7,8.0,72.56,0,Monte Carlo,3.337,19,Street,Extremely Difficult,0.0,8.0,3.6666666666666665,8.0,0,0
9.0,BOT,77,Kick Sauber,12.0,Finished,1,Finished,1,2022,7,12.0,72.909,0,Monte Carlo,3.337,19,Street,Extremely Difficult,-3.0,6.0,9.0,6.0,0,0
10.0,VET,5,Aston Martin,9.0,Finished,1,Finished,1,2022,7,9.0,72.613,0,Monte Carlo,3.337,19,Street,Extremely Difficult,1.0,12.0,3.0,12.0,0,0
11.0,GAS,10,Racing Bulls,17.0,Finished,1,Finished,1,2022,7,17.0,73.66,0,Monte Carlo,3.337,19,Street,Extremely Difficult,-6.0,14.333333333333334,6.0,14.333333333333334,0,0
12.0,OCO,31,Alpine,10.0,Finished,1,Finished,1,2022,7,10.0,72.528,0,Monte Carlo,3.337,19,Street,Extremely Difficult,2.0,9.666666666666666,7.5,9.666666666666666,0,0
13.0,RIC,3,McLaren,14.0,Finished,1,Finished,1,2022,7,14.0,72.964,0,Monte Carlo,3.337,19,Street,Extremely Difficult,-1.0,14.333333333333334,7.333333333333333,14.333333333333334,0,0
14.0,STR,18,Aston Martin,18.0,Finished,1,Finished,1,2022,7,18.0,73.678,0,Monte Carlo,3.337,19,Street,Extremely Difficult,-4.0,11.666666666666666,13.666666666666666,11.666666666666666,0,0
15.0,LAT,6,Williams,19.0,+1 Lap,0,Other,1,2022,7,19.0,74.403,0,Monte Carlo,3.337,19,Street,Extremely Difficult,-4.0,15.333333333333334,15.0,15.333333333333334,0,0
16.0,ZHO,24,Kick Sauber,20.0,+1 Lap,0,Other,1,2022,7,20.0,75.606,0,Monte Carlo,3.337,19,Street,Extremely Difficult,-4.0,18.0,,18.0,0,1
17.0,TSU,22,Racing Bulls,11.0,+1 Lap,0,Other,1,2022,7,11.0,72.797,0,Monte Carlo,3.337,19,Street,Extremely Difficult,6.0,9.666666666666666,16.0,9.666666666666666,0,0
18.0,ALB,23,Williams,16.0,Mechanical,0,Other,1,2022,7,16.0,73.611,0,Monte Carlo,3.337,19,Street,Extremely Difficult,2.0,12.666666666666666,8.0,12.666666666666666,0,0
19.0,MSC,47,Haas F1 Team,15.0,Accident,0,Crash,1,2022,7,15.0,73.081,0,Monte Carlo,3.337,19,Street,Extremely Difficult,4.0,15.333333333333334,,15.333333333333334,0,1
20.0,MAG,20,Haas F1 Team,13.0,Water pressure,0,Other,1,2022,7,13.0,72.921,0,Monte Carlo,3.337,19,Street,Extremely Difficult,7.0,14.0,13.5,14.0,0,0
1.0,VER,1,Red Bull Racing,3.0,Finished,1,Finished,0,2022,8,3.0,101.706,0,Baku,6.003,20,Street,Difficult,-2.0,1.6666666666666667,12.666666666666666,1.6666666666666667,0,0
2.0,PER,11,Red Bull Racing,2.0,Finished,1,Finished,0,2022,8,2.0,101.641,0,Baku,6.003,20,Street,Difficult,0.0,2.3333333333333335,3.3333333333333335,2.3333333333333335,0,0
3.0,RUS,63,Mercedes,5.0,Finished,1,Finished,0,2022,8,5.0,102.712,0,Baku,6.003,20,Street,Difficult,-2.0,4.333333333333333,16.0,4.333333333333333,0,0
4.0,HAM,44,Mercedes,7.0,Finished,1,Finished,0,2022,8,7.0,102.924,0,Baku,6.003,20,Street,Difficult,-3.0,6.333333333333333,6.0,6.333333333333333,0,0
5.0,GAS,10,Racing Bulls,6.0,Finished,1,Finished,0,2022,8,6.0,102.845,0,Baku,6.003,20,Street,Difficult,-1.0,14.0,10.666666666666666,14.0,0,0
6.0,VET,5,Aston Martin,9.0,Finished,1,Finished,0,2022,8,9.0,103.091,0,Baku,6.003,20,Street,Difficult,-3.0,12.666666666666666,3.0,12.666666666666666,0,0
7.0,ALO,14,Alpine,10.0,Finished,1,Finished,0,2022,8,10.0,103.173,0,Baku,6.003,20,Street,Difficult,-3.0,9.0,6.5,9.0,0,0
8.0,RIC,3,McLaren,12.0,Finished,1,Finished,0,2022,8,12.0,103.574,0,Baku,6.003,20,Street,Difficult,-4.0,12.666666666666666,15.333333333333334,12.666666666666666,0,0
9.0,NOR,4,McLaren,11.0,Finished,1,Finished,0,2022,8,11.0,103.398,0,Baku,6.003,20,Street,Difficult,-2.0,11.0,6.5,11.0,0,0
10.0,OCO,31,Alpine,13.0,Finished,1,Finished,0,2022,8,13.0,103.585,0,Baku,6.003,20,Street,Difficult,-3.0,9.0,19.5,9.0,0,0
11.0,BOT,77,Kick Sauber,15.0,+1 Lap,0,Other,0,2022,8,15.0,104.444,0,Baku,6.003,20,Street,Difficult,-4.0,7.333333333333333,9.0,7.333333333333333,0,0
12.0,ALB,23,Williams,17.0,+1 Lap,0,Other,0,2022,8,17.0,104.719,0,Baku,6.003,20,Street,Difficult,-5.0,15.0,11.0,15.0,0,0
13.0,TSU,22,Racing Bulls,8.0,+1 Lap,0,Other,0,2022,8,8.0,103.056,0,Baku,6.003,20,Street,Difficult,5.0,13.0,7.0,13.0,0,0
14.0,MSC,47,Haas F1 Team,20.0,+1 Lap,0,Other,0,2022,8,20.0,105.775,0,Baku,6.003,20,Street,Difficult,-6.0,16.0,13.0,16.0,0,0
15.0,LAT,6,Williams,18.0,+1 Lap,0,Other,0,2022,8,18.0,105.367,0,Baku,6.003,20,Street,Difficult,-3.0,15.0,16.0,15.0,0,0
16.0,STR,18,Aston Martin,19.0,Vibrations,0,Other,0,2022,8,19.0,105.371,0,Baku,6.003,20,Street,Difficult,-3.0,13.0,12.0,13.0,0,0
17.0,MAG,20,Haas F1 Team,16.0,Power Unit,0,Other,0,2022,8,16.0,104.643,0,Baku,6.003,20,Street,Difficult,1.0,17.666666666666668,13.0,17.666666666666668,0,0
18.0,ZHO,24,Kick Sauber,14.0,Hydraulics,0,Other,0,2022,8,14.0,103.777,0,Baku,6.003,20,Street,Difficult,4.0,18.333333333333332,,18.333333333333332,0,1
19.0,LEC,16,Ferrari,1.0,Power Unit,0,Other,0,2022,8,1.0,101.359,0,Baku,6.003,20,Street,Difficult,18.0,8.666666666666666,5.0,8.666666666666666,0,0
20.0,SAI,55,Ferrari,4.0,Hydraulics,0,Other,0,2022,8,4.0,101.814,0,Baku,6.003,20,Street,Difficult,16.0,3.0,6.666666666666667,3.0,0,0
1.0,VER,1,Red Bull Racing,1.0,Finished,1,Finished,0,2022,9,1.0,81.299,1,Montréal,4.361,14,Permanent,Easy,0.0,1.6666666666666667,4.0,1.6666666666666667,0,0
2.0,SAI,55,Ferrari,3.0,Finished,1,Finished,0,2022,9,3.0,82.096,1,Montréal,4.361,14,Permanent,Easy,-1.0,8.666666666666666,9.5,8.666666666666666,0,0
3.0,HAM,44,Mercedes,4.0,Finished,1,Finished,0,2022,9,4.0,82.891,1,Montréal,4.361,14,Permanent,Easy,-1.0,5.666666666666667,3.0,5.666666666666667,0,0
4.0,RUS,63,Mercedes,8.0,Finished,1,Finished,0,2022,9,8.0,83.557,1,Montréal,4.361,14,Permanent,Easy,-4.0,3.6666666666666665,16.0,3.6666666666666665,0,0
5.0,LEC,16,Ferrari,19.0,Finished,1,Finished,0,2022,9,15.0,93.008,1,Montréal,4.361,14,Permanent,Easy,-14.0,14.333333333333334,6.5,14.333333333333334,0,0
6.0,OCO,31,Alpine,7.0,Finished,1,Finished,0,2022,9,7.0,83.529,1,Montréal,4.361,14,Permanent,Easy,-1.0,9.666666666666666,9.0,9.666666666666666,0,0
7.0,BOT,77,Kick Sauber,11.0,Finished,1,Finished,0,2022,9,11.0,86.788,1,Montréal,4.361,14,Permanent,Easy,-4.0,8.666666666666666,3.0,8.666666666666666,0,0
8.0,ZHO,24,Kick Sauber,10.0,Finished,1,Finished,0,2022,9,10.0,84.03,1,Montréal,4.361,14,Permanent,Easy,-2.0,17.666666666666668,,17.666666666666668,0,1
9.0,ALO,14,Alpine,2.0,Finished,1,Finished,0,2022,9,2.0,81.944,1,Montréal,4.361,14,Permanent,Easy,7.0,7.666666666666667,18.0,7.666666666666667,0,0
10.0,STR,18,Aston Martin,17.0,Finished,1,Finished,0,2022,9,18.0,95.532,1,Montréal,4.361,14,Permanent,Easy,-7.0,15.0,14.5,15.0,0,0
11.0,RIC,3,McLaren,9.0,Finished,1,Finished,0,2022,9,9.0,83.749,1,Montréal,4.361,14,Permanent,Easy,2.0,11.0,5.0,11.0,0,0
12.0,VET,5,Aston Martin,16.0,Finished,1,Finished,0,2022,9,17.0,94.512,1,Montréal,4.361,14,Permanent,Easy,-4.0,9.0,1.5,9.0,0,0
13.0,ALB,23,Williams,12.0,Finished,1,Finished,0,2022,9,12.0,86.858,1,Montréal,4.361,14,Permanent,Easy,1.0,16.0,19.0,16.0,0,0
14.0,GAS,10,Racing Bulls,15.0,Finished,1,Finished,0,2022,9,16.0,94.492,1,Montréal,4.361,14,Permanent,Easy,-1.0,9.666666666666666,9.5,9.666666666666666,0,0
15.0,NOR,4,McLaren,14.0,Finished,1,Finished,0,2022,9,14.0,94.066,1,Montréal,4.361,14,Permanent,Easy,1.0,7.666666666666667,20.0,7.666666666666667,0,0
16.0,LAT,6,Williams,18.0,Finished,1,Finished,0,2022,9,19.0,95.66,1,Montréal,4.361,14,Permanent,Easy,-2.0,15.333333333333334,,15.333333333333334,0,1
17.0,MAG,20,Haas F1 Team,5.0,Finished,1,Finished,0,2022,9,5.0,82.96,1,Montréal,4.361,14,Permanent,Easy,12.0,18.0,15.0,18.0,0,0
18.0,TSU,22,Racing Bulls,20.0,Accident,0,Crash,0,2022,9,20.0,96.575,1,Montréal,4.361,14,Permanent,Easy,-2.0,13.333333333333334,,13.333333333333334,0,1
19.0,MSC,47,Haas F1 Team,6.0,Engine,0,Mechanical,0,2022,9,6.0,83.356,1,Montréal,4.361,14,Permanent,Easy,13.0,15.666666666666666,,15.666666666666666,0,1
20.0,PER,11,Red Bull Racing,13.0,Gearbox,0,Mechanical,0,2022,9,13.0,93.127,1,Montréal,4.361,14,Permanent,Easy,7.0,1.6666666666666667,13.0,1.6666666666666667,0,0
1.0,SAI,55,Ferrari,1.0,Finished,1,Finished,1,2022,10,1.0,100.19,1,Silverstone,5.891,18,Permanent,Moderate,0.0,8.0,10.666666666666666,8.0,0,0
2.0,PER,11,Red Bull Racing,4.0,Finished,1,Finished,1,2022,10,4.0,100.521,1,Silverstone,5.891,18,Permanent,Moderate,-2.0,7.666666666666667,14.333333333333334,7.666666666666667,0,0
3.0,HAM,44,Mercedes,5.0,Finished,1,Finished,1,2022,10,5.0,100.428,1,Silverstone,5.891,18,Permanent,Moderate,-2.0,5.0,1.3333333333333333,5.0,0,0
4.0,LEC,16,Ferrari,3.0,Finished,1,Finished,1,2022,10,3.0,99.846,1,Silverstone,5.891,18,Permanent,Moderate,1.0,9.333333333333334,3.0,9.333333333333334,0,0
5.0,ALO,14,Alpine,7.0,Finished,1,Finished,1,2022,10,7.0,101.598,1,Silverstone,5.891,18,Permanent,Moderate,-2.0,7.666666666666667,7.5,7.666666666666667,0,0
6.0,NOR,4,McLaren,6.0,Finished,1,Finished,1,2022,10,6.0,101.515,1,Silverstone,5.891,18,Permanent,Moderate,0.0,10.0,6.0,10.0,0,0
7.0,VER,1,Red Bull Racing,2.0,Finished,1,Finished,1,2022,10,2.0,99.129,1,Silverstone,5.891,18,Permanent,Moderate,5.0,1.6666666666666667,7.666666666666667,1.6666666666666667,0,0
8.0,MSC,47,Haas F1 Team,19.0,Finished,1,Finished,1,2022,10,19.0,102.708,1,Silverstone,5.891,18,Permanent,Moderate,-11.0,17.333333333333332,18.0,17.333333333333332,0,0
9.0,VET,5,Aston Martin,18.0,Finished,1,Finished,1,2022,10,18.0,102.666,1,Silverstone,5.891,18,Permanent,Moderate,-9.0,9.333333333333334,13.666666666666666,9.333333333333334,0,0
10.0,MAG,20,Haas F1 Team,17.0,Finished,1,Finished,1,2022,10,17.0,102.159,1,Silverstone,5.891,18,Permanent,Moderate,-7.0,18.0,19.666666666666668,18.0,0,0
11.0,STR,18,Aston Martin,20.0,Finished,1,Finished,1,2022,10,20.0,103.43,1,Silverstone,5.891,18,Permanent,Moderate,-9.0,13.333333333333334,7.666666666666667,13.333333333333334,0,0
12.0,LAT,6,Williams,10.0,Finished,1,Finished,1,2022,10,10.0,101.998,1,Silverstone,5.891,18,Permanent,Moderate,2.0,15.333333333333334,16.0,15.333333333333334,0,0
13.0,RIC,3,McLaren,14.0,Finished,1,Finished,1,2022,10,14.0,101.933,1,Silverstone,5.891,18,Permanent,Moderate,-1.0,10.666666666666666,7.666666666666667,10.666666666666666,0,0
14.0,TSU,22,Racing Bulls,13.0,Finished,1,Finished,1,2022,10,13.0,101.893,1,Silverstone,5.891,18,Permanent,Moderate,1.0,16.0,10.0,16.0,0,0
15.0,OCO,31,Alpine,15.0,Fuel pump,0,Other,1,2022,10,15.0,101.73,1,Silverstone,5.891,18,Permanent,Moderate,0.0,9.333333333333334,7.666666666666667,9.333333333333334,0,0
16.0,GAS,10,Racing Bulls,11.0,Collision damage,0,Other,1,2022,10,11.0,101.68,1,Silverstone,5.891,18,Permanent,Moderate,5.0,10.0,9.666666666666666,10.0,0,0
17.0,BOT,77,Kick Sauber,12.0,Gearbox,0,Mechanical,1,2022,10,12.0,101.396,1,Silverstone,5.891,18,Permanent,Moderate,5.0,9.0,5.666666666666667,9.0,0,0
18.0,RUS,63,Mercedes,8.0,Collision,0,Other,1,2022,10,8.0,100.028,1,Silverstone,5.891,18,Permanent,Moderate,10.0,4.0,14.0,4.0,0,0
19.0,ZHO,24,Kick Sauber,9.0,Collision,0,Other,1,2022,10,9.0,100.791,1,Silverstone,5.891,18,Permanent,Moderate,10.0,14.0,,14.0,0,1
20.0,ALB,23,Williams,16.0,Collision,0,Other,1,2022,10,16.0,102.078,1,Silverstone,5.891,18,Permanent,Moderate,4.0,14.333333333333334,8.333333333333334,14.333333333333334,0,0
1.0,LEC,16,Ferrari,2.0,Finished,1,Finished,0,2022,11,2.0,65.013,0,Spielberg,4.318,10,Permanent,Extremely Easy,-1.0,9.333333333333334,11.333333333333334,9.333333333333334,0,0
2.0,VER,1,Red Bull Racing,1.0,Finished,1,Finished,0,2022,11,1.0,64.984,0,Spielberg,4.318,10,Permanent,Extremely Easy,1.0,3.0,1.6666666666666667,3.0,0,0
3.0,HAM,44,Mercedes,8.0,Finished,1,Finished,0,2022,11,9.0,65.475,0,Spielberg,4.318,10,Permanent,Extremely Easy,-5.0,3.3333333333333335,2.3333333333333335,3.3333333333333335,0,0
4.0,RUS,63,Mercedes,4.0,Finished,1,Finished,0,2022,11,4.0,65.431,0,Spielberg,4.318,10,Permanent,Extremely Easy,0.0,8.333333333333334,15.333333333333334,8.333333333333334,0,0
5.0,OCO,31,Alpine,6.0,Finished,1,Finished,0,2022,11,5.0,65.726,0,Spielberg,4.318,10,Permanent,Extremely Easy,-1.0,10.333333333333334,17.333333333333332,10.333333333333334,0,0
6.0,MSC,47,Haas F1 Team,9.0,+1 Lap,0,Other,0,2022,11,7.0,66.011,0,Spielberg,4.318,10,Permanent,Extremely Easy,-3.0,13.666666666666666,17.0,13.666666666666666,0,0
7.0,NOR,4,McLaren,10.0,+1 Lap,0,Other,0,2022,11,15.0,66.33,0,Spielberg,4.318,10,Permanent,Extremely Easy,-3.0,10.0,4.333333333333333,10.0,0,0
8.0,MAG,20,Haas F1 Team,7.0,+1 Lap,0,Other,0,2022,11,6.0,65.879,0,Spielberg,4.318,10,Permanent,Extremely Easy,1.0,14.666666666666666,16.0,14.666666666666666,0,0
9.0,RIC,3,McLaren,11.0,+1 Lap,0,Other,0,2022,11,16.0,66.613,0,Spielberg,4.318,10,Permanent,Extremely Easy,-2.0,10.666666666666666,9.333333333333334,10.666666666666666,0,0
10.0,ALO,14,Alpine,19.0,+1 Lap,0,Other,0,2022,11,8.0,66.016,0,Spielberg,4.318,10,Permanent,Extremely Easy,-9.0,7.0,9.0,7.0,0,0
11.0,BOT,77,Kick Sauber,21.0,+1 Lap,0,Other,0,2022,11,12.0,66.319,0,Spielberg,4.318,10,Permanent,Extremely Easy,-10.0,11.666666666666666,2.3333333333333335,11.666666666666666,0,0
12.0,ALB,23,Williams,15.0,+1 Lap,0,Other,0,2022,11,11.0,66.23,0,Spielberg,4.318,10,Permanent,Extremely Easy,-3.0,15.0,10.666666666666666,15.0,0,0
13.0,STR,18,Aston Martin,12.0,+1 Lap,0,Other,0,2022,11,17.0,66.847,0,Spielberg,4.318,10,Permanent,Extremely Easy,1.0,12.333333333333334,9.333333333333334,12.333333333333334,0,0
14.0,ZHO,24,Kick Sauber,13.0,+1 Lap,0,Other,0,2022,11,18.0,66.901,0,Spielberg,4.318,10,Permanent,Extremely Easy,1.0,15.0,,15.0,0,1
15.0,GAS,10,Racing Bulls,14.0,+1 Lap,0,Other,0,2022,11,10.0,66.16,0,Spielberg,4.318,10,Permanent,Extremely Easy,1.0,11.666666666666666,14.666666666666666,11.666666666666666,0,0
16.0,TSU,22,Racing Bulls,16.0,+1 Lap,0,Other,0,2022,11,14.0,66.463,0,Spielberg,4.318,10,Permanent,Extremely Easy,0.0,15.0,11.0,15.0,0,0
17.0,VET,5,Aston Martin,18.0,+1 Lap,0,Other,0,2022,11,20.0,67.083,0,Spielberg,4.318,10,Permanent,Extremely Easy,-1.0,9.0,16.333333333333332,9.0,0,0
18.0,SAI,55,Ferrari,3.0,Power Unit,0,Other,0,2022,11,3.0,65.066,0,Spielberg,4.318,10,Permanent,Extremely Easy,15.0,7.666666666666667,6.666666666666667,7.666666666666667,0,0
19.0,LAT,6,Williams,17.0,Undertray,0,Other,0,2022,11,19.0,67.003,0,Spielberg,4.318,10,Permanent,Extremely Easy,2.0,14.333333333333334,16.666666666666668,14.333333333333334,0,0
20.0,PER,11,Red Bull Racing,5.0,Collision damage,0,Other,0,2022,11,13.0,65.404,0,Spielberg,4.318,10,Permanent,Extremely Easy,15.0,8.0,5.333333333333333,8.0,0,0
1.0,VER,1,Red Bull Racing,2.0,Finished,1,Finished,0,2022,12,2.0,91.176,0,Le Castellet,5.842,15,Permanent,Difficult,-1.0,3.3333333333333335,2.3333333333333335,3.3333333333333335,0,0
2.0,HAM,44,Mercedes,4.0,Finished,1,Finished,0,2022,12,4.0,91.765,0,Le Castellet,5.842,15,Permanent,Difficult,-2.0,3.0,1.3333333333333333,3.0,0,0
3.0,RUS,63,Mercedes,6.0,Finished,1,Finished,0,2022,12,6.0,92.131,0,Le Castellet,5.842,15,Permanent,Difficult,-3.0,8.666666666666666,15.5,8.666666666666666,0,0
4.0,PER,11,Red Bull Racing,3.0,Finished,1,Finished,0,2022,12,3.0,91.335,0,Le Castellet,5.842,15,Permanent,Difficult,1.0,14.0,11.0,14.0,0,0
5.0,SAI,55,Ferrari,19.0,Finished,1,Finished,0,2022,12,9.0,91.081,0,Le Castellet,5.842,15,Permanent,Difficult,-14.0,7.0,8.333333333333334,7.0,0,0
6.0,ALO,14,Alpine,7.0,Finished,1,Finished,0,2022,12,7.0,92.552,0,Le Castellet,5.842,15,Permanent,Difficult,-1.0,8.0,12.0,8.0,0,0
7.0,NOR,4,McLaren,5.0,Finished,1,Finished,0,2022,12,5.0,92.032,0,Le Castellet,5.842,15,Permanent,Difficult,2.0,9.333333333333334,7.0,9.333333333333334,0,0
8.0,OCO,31,Alpine,10.0,Finished,1,Finished,0,2022,12,12.0,93.048,0,Le Castellet,5.842,15,Permanent,Difficult,-2.0,8.666666666666666,16.5,8.666666666666666,0,0
9.0,RIC,3,McLaren,9.0,Finished,1,Finished,0,2022,12,11.0,92.922,0,Le Castellet,5.842,15,Permanent,Difficult,0.0,11.0,7.0,11.0,0,0
10.0,STR,18,Aston Martin,15.0,Finished,1,Finished,0,2022,12,17.0,93.439,0,Le Castellet,5.842,15,Permanent,Difficult,-5.0,11.333333333333334,13.333333333333334,11.333333333333334,0,0
11.0,VET,5,Aston Martin,12.0,Finished,1,Finished,0,2022,12,14.0,93.276,0,Le Castellet,5.842,15,Permanent,Difficult,-1.0,12.666666666666666,6.333333333333333,12.666666666666666,0,0
12.0,GAS,10,Racing Bulls,14.0,Finished,1,Finished,0,2022,12,16.0,93.439,0,Le Castellet,5.842,15,Permanent,Difficult,-2.0,15.0,12.333333333333334,15.0,0,0
13.0,ALB,23,Williams,13.0,Finished,1,Finished,0,2022,12,15.0,93.307,0,Le Castellet,5.842,15,Permanent,Difficult,0.0,15.0,15.0,15.0,0,0
14.0,BOT,77,Kick Sauber,11.0,Finished,1,Finished,0,2022,12,13.0,93.034,0,Le Castellet,5.842,15,Permanent,Difficult,3.0,11.666666666666666,4.333333333333333,11.666666666666666,0,0
15.0,MSC,47,Haas F1 Team,17.0,Finished,1,Finished,0,2022,12,19.0,93.701,0,Le Castellet,5.842,15,Permanent,Difficult,-2.0,11.0,19.0,11.0,0,0
16.0,ZHO,24,Kick Sauber,16.0,+6 Laps,0,Other,0,2022,12,18.0,93.674,0,Le Castellet,5.842,15,Permanent,Difficult,0.0,13.666666666666666,,13.666666666666666,0,1
17.0,LAT,6,Williams,18.0,Collision damage,0,Other,0,2022,12,20.0,93.794,0,Le Castellet,5.842,15,Permanent,Difficult,-1.0,15.666666666666666,18.0,15.666666666666666,0,0
18.0,MAG,20,Haas F1 Team,20.0,Collision damage,0,Other,0,2022,12,10.0,92.649,0,Le Castellet,5.842,15,Permanent,Difficult,-2.0,11.666666666666666,11.5,11.666666666666666,0,0
19.0,LEC,16,Ferrari,1.0,Accident,0,Crash,0,2022,12,1.0,90.872,0,Le Castellet,5.842,15,Permanent,Difficult,18.0,3.3333333333333335,9.666666666666666,3.3333333333333335,0,0
20.0,TSU,22,Racing Bulls,8.0,Undertray,0,Other,0,2022,12,8.0,92.78,0,Le Castellet,5.842,15,Permanent,Difficult,12.0,16.0,13.0,16.0,0,0
1.0,VER,1,Red Bull Racing,10.0,Finished,1,Finished,1,2022,13,10.0,77.703,0,Budapest,4.381,14,Permanent,Difficult,-9.0,3.3333333333333335,4.333333333333333,3.3333333333333335,0,0
2.0,HAM,44,Mercedes,7.0,Finished,1,Finished,1,2022,13,7.0,78.035,0,Budapest,4.381,14,Permanent,Difficult,-5.0,2.6666666666666665,1.3333333333333333,2.6666666666666665,0,0
3.0,RUS,63,Mercedes,1.0,Finished,1,Finished,1,2022,13,1.0,77.377,0,Budapest,4.381,14,Permanent,Difficult,2.0,8.333333333333334,14.0,8.333333333333334,0,0
4.0,SAI,55,Ferrari,2.0,Finished,1,Finished,1,2022,13,2.0,77.421,0,Budapest,4.381,14,Permanent,Difficult,2.0,8.0,5.666666666666667,8.0,0,0
5.0,PER,11,Red Bull Racing,11.0,Finished,1,Finished,1,2022,13,11.0,78.516,0,Budapest,4.381,14,Permanent,Difficult,-6.0,8.666666666666666,11.666666666666666,8.666666666666666,0,0
6.0,LEC,16,Ferrari,3.0,Finished,1,Finished,1,2022,13,3.0,77.567,0,Budapest,4.381,14,Permanent,Difficult,3.0,8.0,11.0,8.0,0,0
7.0,NOR,4,McLaren,4.0,Finished,1,Finished,1,2022,13,4.0,77.769,0,Budapest,4.381,14,Permanent,Difficult,3.0,6.666666666666667,12.333333333333334,6.666666666666667,0,0
8.0,ALO,14,Alpine,6.0,+1 Lap,0,Other,1,2022,13,6.0,77.904,0,Budapest,4.381,14,Permanent,Difficult,2.0,7.0,6.0,7.0,0,0
9.0,OCO,31,Alpine,5.0,+1 Lap,0,Other,1,2022,13,5.0,78.018,0,Budapest,4.381,14,Permanent,Difficult,4.0,9.333333333333334,9.333333333333334,9.333333333333334,0,0
10.0,VET,5,Aston Martin,18.0,+1 Lap,0,Other,1,2022,13,18.0,79.273,0,Budapest,4.381,14,Permanent,Difficult,-8.0,12.333333333333334,9.666666666666666,12.333333333333334,0,0
11.0,STR,18,Aston Martin,14.0,+1 Lap,0,Other,1,2022,13,14.0,79.137,0,Budapest,4.381,14,Permanent,Difficult,-3.0,11.333333333333334,13.333333333333334,11.333333333333334,0,0
12.0,GAS,10,Racing Bulls,21.0,+1 Lap,0,Other,1,2022,13,19.0,79.527,0,Budapest,4.381,14,Permanent,Difficult,-9.0,14.333333333333334,10.333333333333334,14.333333333333334,0,0
13.0,ZHO,24,Kick Sauber,12.0,+1 Lap,0,Other,1,2022,13,12.0,78.573,0,Budapest,4.381,14,Permanent,Difficult,1.0,16.333333333333332,,16.333333333333332,0,1
14.0,MSC,47,Haas F1 Team,15.0,+1 Lap,0,Other,1,2022,13,15.0,79.164,0,Budapest,4.381,14,Permanent,Difficult,-1.0,9.666666666666666,12.0,9.666666666666666,0,0
15.0,RIC,3,McLaren,9.0,+1 Lap,0,Other,1,2022,13,9.0,78.198,0,Budapest,4.381,14,Permanent,Difficult,6.0,10.333333333333334,11.0,10.333333333333334,0,0
16.0,MAG,20,Haas F1 Team,13.0,+1 Lap,0,Other,1,2022,13,13.0,78.825,0,Budapest,4.381,14,Permanent,Difficult,3.0,12.0,10.0,12.0,0,0
17.0,ALB,23,Williams,17.0,+1 Lap,0,Other,1,2022,13,17.0,79.256,0,Budapest,4.381,14,Permanent,Difficult,0.0,15.0,7.5,15.0,0,0
18.0,LAT,6,Williams,19.0,+1 Lap,0,Other,1,2022,13,20.0,79.57,0,Budapest,4.381,14,Permanent,Difficult,-1.0,16.0,13.0,16.0,0,0
19.0,TSU,22,Racing Bulls,16.0,+2 Laps,0,Other,1,2022,13,16.0,79.24,0,Budapest,4.381,14,Permanent,Difficult,3.0,16.666666666666668,6.0,16.666666666666668,0,0
20.0,BOT,77,Kick Sauber,8.0,Power Unit,0,Other,1,2022,13,8.0,78.157,0,Budapest,4.381,14,Permanent,Difficult,12.0,14.0,9.0,14.0,0,0
1.0,VER,1,Red Bull Racing,14.0,Finished,1,Finished,0,2022,14,1.0,103.665,0,Spa-Francorchamps,7.004,19,Permanent,Moderate,-13.0,1.3333333333333333,8.0,1.3333333333333333,0,0
2.0,PER,11,Red Bull Racing,2.0,Finished,1,Finished,0,2022,14,3.0,104.462,0,Spa-Francorchamps,7.004,19,Permanent,Moderate,0.0,9.666666666666666,11.666666666666666,9.666666666666666,0,0
3.0,SAI,55,Ferrari,1.0,Finished,1,Finished,0,2022,14,2.0,104.297,0,Spa-Francorchamps,7.004,19,Permanent,Moderate,2.0,9.0,16.333333333333332,9.0,0,0
